session_pitch,session,p_throws,pitch_type,pitch_speed_mph,max_shoulder_internal_rotational_velo,max_elbow_extension_velo,max_torso_rotational_velo,max_rotation_hip_shoulder_separation,max_elbow_flexion,max_shoulder_external_rotation,elbow_flexion_fp,elbow_pronation_fp,rotation_hip_shoulder_separation_fp,shoulder_horizontal_abduction_fp,shoulder_abduction_fp,shoulder_external_rotation_fp,lead_knee_extension_angular_velo_fp,lead_knee_extension_angular_velo_br,lead_knee_extension_angular_velo_max,torso_anterior_tilt_fp,torso_lateral_tilt_fp,torso_rotation_fp,pelvis_anterior_tilt_fp,pelvis_lateral_tilt_fp,pelvis_rotation_fp,max_cog_velo_x,torso_rotation_min,max_pelvis_rotational_velo,glove_shoulder_horizontal_abduction_fp,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,glove_shoulder_abduction_mer,elbow_flexion_mer,torso_anterior_tilt_mer,torso_lateral_tilt_mer,torso_rotation_mer,elbow_varus_moment,shoulder_internal_rotation_moment,torso_anterior_tilt_br,torso_lateral_tilt_br,torso_rotation_br,lead_knee_extension_from_fp_to_br,cog_velo_pkh,stride_length,stride_angle,arm_slot,timing_peak_torso_to_peak_pelvis_rot_velo,max_shoulder_horizontal_abduction,shoulder_transfer_fp_br,shoulder_generation_fp_br,shoulder_absorption_fp_br,elbow_transfer_fp_br,elbow_generation_fp_br,elbow_absorption_fp_br,lead_hip_transfer_fp_br,lead_hip_generation_fp_br,lead_hip_absorption_fp_br,lead_knee_transfer_fp_br,lead_knee_generation_fp_br,lead_knee_absorption_fp_br,rear_hip_transfer_pkh_fp,rear_hip_generation_pkh_fp,rear_hip_absorption_pkh_fp,rear_knee_transfer_pkh_fp,rear_knee_generation_pkh_fp,rear_knee_absorption_pkh_fp,pelvis_lumbar_transfer_fp_br,thorax_distal_transfer_fp_br,rear_grf_x_max,rear_grf_y_max,rear_grf_z_max,rear_grf_mag_max,rear_grf_angle_at_max,lead_grf_x_max,lead_grf_y_max,lead_grf_z_max,lead_grf_mag_max,lead_grf_angle_at_max,peak_rfd_rear,peak_rfd_lead
2653_4,2653,R,FF,87.8,5012.3107,2790.17,1046.1467,36.9074,127.1704,172.2374,121.0155,-14.5461,36.5571,39.6355,73.1067,11.7556,55.4509,310.1811,311.8432,2.1264,2.9694,5.5472,0.0266,8.9862,42.5746,2.911,-42.9037,852.2023,30.4646,79.2696,-56.0403,29.4687,92.537,29.6404,27.8533,113.9662,112.4178,105.51,45.6011,20.9022,128.4424,14.4352,0.5357,0.8073,-5.4023,46.2776,0.0334,43.6867,307.3103,28.2625,36.5542,320.0665,4.8311,45.1766,54.6405,6.296,58.8559,29.3409,35.5503,4.4896,50.2639,157.4822,46.7506,59.8076,30.1089,36.1208,157.6048,343.8645,749.8723,167.5591,1372.0357,1567.1944,61.4492,850.9311,165.5877,1491.7378,1701.0211,61.3627,14.415,28.2348
2653_5,2653,R,FF,87.7,5027.7723,2750.0514,1109.1629,34.1255,126.1491,170.2402,125.1408,-13.0052,34.1255,37.5801,69.5597,35.9456,320.4254,442.7529,445.7115,-0.8729,4.0317,10.0807,2.7368,8.2335,44.4111,2.8922,-41.5891,892.1789,34.5536,70.5768,-62.1175,29.8752,92.064,28.9288,26.3541,116.6151,110.2624,106.7493,44.7122,17.8939,131.947,22.7889,0.5458,0.7994,-2.6198,46.9798,0.0222,38.4993,327.8189,17.4616,32.3574,335.4136,3.3048,34.6719,65.9589,35.1743,30.4748,54.6471,35.1136,12.0214,67.2551,170.2986,43.1975,63.6512,34.1509,32.99,189.7897,360.1763,744.5858,146.4448,1399.9513,1581.7856,62.459,973.6668,122.7251,1749.2766,1960.3371,63.1364,13.297,115.9618
2655_1,2655,L,FF,84.8,4562.2864,2694.8641,1081.9818,31.2092,116.6795,148.6946,110.1734,3.0606,28.0243,31.4313,98.9612,41.9251,168.3139,319.7433,355.8392,-7.3579,-12.5182,-2.0574,7.1507,-2.6028,24.8719,3.2749,-40.5726,662.2105,39.6901,86.3993,-52.1137,42.4046,89.35,1.7711,15.5668,91.5851,144.195,137.7647,19.5311,15.1311,106.2082,-1.736,0.473,0.9053,2.5393,39.5298,0.0111,34.2628,322.804,24.3777,41.6393,318.0457,3.7056,49.1504,21.4096,4.4422,117.1084,35.6869,23.0388,32.0234,98.8553,117.4798,40.8212,31.9711,69.6893,48.3732,103.1335,364.4433,978.3086,201.127,1560.798,1828.1887,58.2898,1404.3404,210.5798,2171.4094,2581.7057,57.2877,17.1994,159.6301
2655_2,2655,L,FF,85.8,4589.4152,2683.1611,1122.3892,31.3191,117.7623,149.7039,113.1585,-5.4443,24.4552,27.9093,100.0046,55.8792,524.9119,332.1736,528.4708,-16.5735,-9.1591,9.0151,7.1755,-0.1863,31.8917,3.3477,-37.5398,713.482,41.3437,86.098,-48.1974,45.2752,93.2629,1.1464,20.2736,93.6523,153.7288,144.1023,22.334,18.889,108.515,9.1445,0.4464,0.9313,2.0899,38.5959,0.0056,32.8399,331.0938,37.9599,41.7054,337.9234,4.2987,69.7105,44.3427,2.2631,131.254,75.2851,29.8527,29.8284,102.4648,132.3321,35.5186,36.854,77.7582,42.9339,102.0182,372.7991,984.476,185.5637,1516.47,1793.0687,57.6458,1730.0625,267.3884,2520.5162,3044.0243,55.8047,17.5418,183.9385
2655_3,2655,L,FF,85.1,4505.1163,2692.7189,1106.362,31.3703,118.3477,149.0441,111.4989,0.2803,26.0685,30.4417,100.6019,46.342,329.093,187.4276,329.093,-14.833,-9.3477,6.1233,6.5233,-1.2822,31.0387,3.438,-34.0203,653.4517,39.2223,86.0398,-47.7687,40.8108,92.3659,2.8073,19.3344,94.3669,149.2285,139.5388,21.7372,18.4271,108.3088,0.6994,0.4821,0.9312,3.1384,42.7391,0.0056,34.4179,325.3677,28.5034,39.0162,323.9869,4.4509,64.1584,6.6809,11.5812,155.4805,4.9129,14.4098,24.0319,127.068,119.3834,16.7898,43.181,89.8636,47.0927,91.3219,364.3839,994.23,183.092,1554.8368,1823.7659,58.2018,1637.7463,295.5029,2476.5257,2966.3657,56.7413,18.882,185.8917
2655_4,2655,L,FF,84.8,4521.2909,2784.6461,1091.5039,31.8298,120.9702,149.2454,110.9404,6.1137,29.93,32.0284,101.6086,36.9578,251.94,401.8771,448.2007,-10.3852,-13.0426,-4.2161,3.305,-2.6215,24.3726,3.4029,-34.3165,663.6897,40.3301,86.7566,-56.7596,40.953,94.4448,3.2106,22.1445,93.5441,145.059,133.8652,22.6015,21.2678,108.8878,-0.1195,0.4643,0.9212,1.6619,45.0175,0.0056,33.0231,337.663,20.9129,34.7644,327.6652,4.2361,61.8589,21.2017,11.0721,126.7702,42.9652,39.2782,53.7227,114.6404,98.599,29.819,42.2531,81.9543,47.2886,120.3031,372.4274,1041.6968,185.2265,1535.5971,1837.1459,56.3527,1575.4029,335.2141,2163.3319,2673.0702,54.0686,14.9518,157.0749
2655_5,2655,L,FF,84.9,4572.3939,2718.2645,1129.0045,32.7657,118.9986,149.3529,111.9059,-2.8408,24.3418,26.9374,98.4263,54.9324,508.7172,286.0424,508.7172,-19.8494,-9.5988,10.4244,7.9057,1.001,32.4961,3.3652,-36.5173,708.3868,39.8044,87.1847,-45.1905,42.6257,93.7709,0.185,22.3215,91.9879,153.9047,143.2651,22.2883,21.9508,106.9951,3.9342,0.4821,0.9575,4.0617,40.4818,0.0056,33.5248,313.4139,32.6322,44.1202,324.8879,4.7033,64.5639,39.2351,2.0001,137.6396,79.6063,29.3364,38.4672,157.9613,170.9509,50.2055,63.7278,85.6419,40.7734,70.5107,357.5341,1049.0244,178.1968,1598.9963,1903.4409,56.9691,1821.3069,300.6789,2684.0869,3232.5546,55.884,18.5072,200.1346
2730_1,2730,R,FF,81.8,4740.3743,2579.6865,969.8078,24.8662,116.7137,155.6044,94.1923,4.2468,20.6799,23.7765,98.6738,48.2333,79.9358,318.3409,482.6874,-11.1377,-11.7084,7.1861,2.1066,4.8718,24.5528,3.2924,-35.6175,655.1274,40.9456,61.4117,-67.5066,29.7811,96.9326,11.0372,23.2874,90.553,117.3891,110.1885,33.3434,17.9266,110.2541,1.4099,0.5179,0.8453,-0.9307,46.5103,-0.0055,25.6746,309.8776,13.9446,27.4365,301.5507,0.5779,17.9879,23.0691,20.2074,108.0344,41.4862,23.0002,22.5902,103.83,186.9672,53.9722,42.4201,41.2523,11.9189,119.2945,333.7728,931.6203,130.9866,1341.9427,1601.3409,56.4668,844.9474,218.0589,1485.5071,1655.7628,59.2977,12.2478,76.5984
2730_2,2730,R,FF,82.6,4680.6146,2638.8043,993.1391,25.0339,117.365,155.9367,88.3892,2.0847,24.5413,24.7099,105.6392,22.9004,-133.6084,312.8007,368.5231,4.384,-16.2047,-13.3372,-0.8904,4.7509,11.1868,3.4568,-38.1421,635.6248,41.9558,62.3738,-64.6474,31.2284,94.46,14.2472,20.4581,90.5012,114.7653,108.8954,34.3484,16.2463,109.2272,-6.0784,0.5179,0.8524,2.0169,41.9528,0.0167,24.802,324.4508,6.6423,27.1456,294.9549,4.7856,16.8478,23.4437,27.6559,119.2373,22.6346,20.0227,30.4726,115.6858,233.518,53.8229,59.9262,33.1771,6.8957,101.572,347.9562,993.0587,115.3045,1303.6196,1606.4774,53.3349,833.6612,244.1222,1574.2669,1717.6063,66.4192,8.1456,33.4702
2730_3,2730,R,FF,82.8,4654.8968,2556.3146,1019.0478,24.5123,112.7129,155.0093,93.3705,1.1479,20.8873,20.5473,97.2523,44.9125,253.774,258.9725,437.5334,-7.2798,-11.4653,5.169,1.938,6.5818,23.2934,3.4029,-38.1313,699.6396,38.1475,56.1175,-60.0123,28.7204,96.7153,11.4491,20.8698,90.577,116.7572,110.5622,34.1351,14.9962,111.1687,9.1039,0.473,0.8481,-0.1011,42.2863,-0.0111,23.0785,319.3906,8.2651,30.1089,303.2871,1.7706,17.5964,25.0796,16.8742,105.2369,43.0757,25.4503,17.4218,124.1681,253.5941,70.1939,54.6115,27.659,17.2005,94.6279,347.4396,895.5367,125.7898,1431.078,1645.9061,59.1241,895.7846,345.2923,1495.0725,1711.8217,60.8656,11.808,96.3348
2730_5,2730,R,FF,81.6,4721.8023,2606.9518,1000.6647,23.2454,115.9328,153.58,91.7221,-4.5628,21.738,22.3504,99.6429,40.8123,2.0007,278.3026,453.1987,-4.7159,-14.8162,1.4924,-0.4618,6.0173,20.556,3.3841,-37.5789,663.6435,43.8634,58.673,-64.8578,28.9434,94.7405,12.1062,21.0933,93.131,112.648,106.7179,32.5016,15.2347,112.5053,3.7138,0.4555,0.8432,-1.6618,43.9002,-0.0083,23.4865,318.3983,8.1845,28.2927,298.2839,2.189,17.395,18.3287,23.1358,93.0792,27.8609,23.0204,15.7181,106.1245,240.0189,68.4303,54.3653,42.2406,17.6671,110.2288,343.2257,874.9492,111.5441,1302.1042,1531.598,57.7407,860.2777,133.162,1541.6715,1685.9197,66.5044,8.7954,56.7462
2734_1,2734,R,FF,87.9,5112.3109,2848.9779,1074.0838,39.1023,118.9987,187.2702,101.2794,29.2045,39.1023,57.0264,74.5532,-4.8166,146.5291,224.6809,235.9177,9.6187,-0.9776,-7.505,16.5792,0.1777,32.108,3.0377,-40.2955,843.7089,50.4313,109.6058,-61.5131,44.7405,92.77,32.7823,15.0593,115.8232,128.9218,118.6596,46.2686,11.5137,126.8099,13.0116,0.3036,0.8929,-5.1724,35.8602,0.0139,67.4161,322.6383,17.8262,22.217,331.7215,4.3121,50.5552,75.1319,39.0997,160.838,38.241,40.5619,13.9106,74.0304,127.7956,26.5461,58.7981,21.9594,27.3808,103.5914,340.3714,851.6019,102.8819,1133.4541,1420.2288,53.1018,1003.9885,97.4517,1756.6407,1991.7078,61.6811,5.7379,49.2565
2734_2,2734,R,FF,88.1,5143.489,2872.2753,1180.9339,41.9362,120.8038,188.6939,95.9997,32.791,40.1936,52.9095,76.7182,-8.8444,73.0485,188.8692,229.6293,9.6522,-0.0753,-15.8336,13.4463,0.5627,24.8348,3.0566,-41.7067,854.3224,51.6144,109.8339,-64.6797,47.4303,94.1977,31.2488,20.1274,114.102,128.036,117.3717,45.8751,15.5171,126.18,8.2178,0.3214,0.9245,-4.3332,35.243,0.0333,65.0583,330.8362,16.4236,28.4887,338.4705,3.7006,54.7743,62.257,33.3302,178.5457,23.7832,38.8046,20.7262,77.2877,132.9006,31.1098,61.9592,20.0334,31.8134,114.3915,353.6953,892.0886,136.9126,1108.8391,1425.3778,51.1877,977.2357,141.26,1658.5543,1870.7518,60.3751,5.3326,37.0138
2734_3,2734,R,FF,87.8,5291.1315,2872.7055,1066.5568,36.2088,121.1164,191.2588,99.1794,33.2052,36.0507,57.736,76.2316,-15.1066,99.4308,259.6857,260.1197,8.2802,-4.1905,-8.5415,12.657,1.0009,28.1798,3.0754,-41.9675,814.4918,43.6947,109.0027,-65.2588,43.9621,97.1922,37.0931,17.4477,117.2629,131.2188,119.7091,50.5867,13.5169,128.2369,13.4356,0.3036,0.9088,-6.217,42.9899,0.0166,73.4536,318.0924,17.0604,21.8285,331.0454,3.2426,42.0912,81.9483,37.234,170.5517,36.1079,40.2504,16.3546,76.9569,137.2894,25.0978,57.5093,24.4337,26.3188,136.3067,333.9108,858.9707,148.1346,1077.1927,1376.846,51.3233,1036.5166,59.3854,1732.5574,1968.0472,61.7606,6.5341,39.6803
2734_4,2734,R,FF,88.4,5112.1364,2881.3476,1071.4013,35.1037,121.7196,191.0558,101.0482,29.597,35.1037,60.4839,74.6179,3.3889,165.5622,187.415,291.7084,9.6424,-2.1848,-5.0404,14.6652,0.4537,30.7255,3.093,-42.352,857.9724,51.4883,106.5133,-62.189,43.8517,94.3823,33.6869,12.1523,116.128,124.9072,113.5975,46.0095,8.1061,126.1246,10.8682,0.3036,0.9105,-5.5425,36.3239,0.0111,69.6705,328.6867,18.9942,18.8583,342.4353,3.3003,59.4928,65.933,30.9779,167.5348,38.4057,35.1263,14.3404,69.401,137.1423,29.509,61.2853,19.3762,26.9792,118.8211,340.1027,840.5025,112.7207,1088.7654,1368.4012,52.0794,1049.2158,51.1702,1711.4608,1992.6963,58.255,7.6061,43.5062
2734_5,2734,R,FF,86.8,5222.6129,2899.1301,1051.4356,36.3886,121.0275,190.8333,94.372,36.047,35.7549,57.1314,76.7962,-17.4538,156.9457,220.823,282.0836,12.566,-3.9831,-10.5396,14.1038,-0.1061,26.3573,3.093,-39.4703,806.6773,46.2025,107.0387,-72.4337,45.4372,94.6667,34.3086,13.9818,115.4565,128.1089,116.598,46.4678,11.0915,125.7944,12.4626,0.3639,0.9033,-6.3556,38.1505,0.0138,77.3035,311.4866,25.2407,24.9811,329.871,3.7358,53.8159,76.1348,41.3181,160.6412,39.6346,42.4497,21.1035,69.5178,134.0768,23.8725,62.1749,17.5764,21.7325,156.3757,326.2583,874.3347,131.715,1128.6521,1432.1601,52.2576,976.7793,73.0761,1663.0026,1877.3037,62.4726,7.7292,49.4034
2742_1,2742,R,FF,87.7,4379.4951,2156.3814,1072.2864,38.796,103.6172,168.7007,84.9359,-4.9891,35.7902,39.7782,83.7091,46.2202,-118.2373,71.3797,209.8482,0.5808,-16.2699,-9.9846,-2.918,-8.2722,26.1231,2.5296,-67.9708,740.1338,38.6766,63.28,-44.0571,31.8839,86.5553,-5.4987,16.1898,90.5027,108.5778,107.4414,15.1002,12.1903,113.6485,-3.8892,0.2857,0.7417,-9.2954,33.8441,0.0472,54.6331,424.3964,45.6221,13.314,422.2774,5.9836,47.6765,8.5089,4.3562,90.8808,17.6072,4.0564,11.0753,114.1156,292.6092,80.8331,67.3233,14.0511,63.1773,42.4193,437.7104,756.9778,138.5068,1456.7801,1468.4548,82.7574,658.7283,121.2037,1633.8662,1779.4763,68.2443,19.3892,21.1721
2742_2,2742,R,FF,87.6,4397.4485,2181.8791,1056.8279,36.6081,105.2891,170.1749,85.7486,-4.6143,31.1599,28.5215,84.2752,72.5996,-64.639,96.1689,215.6008,-10.5264,-17.9933,6.6513,-3.4674,-5.2021,36.1663,2.4555,-70.6701,737.1959,34.2262,58.1596,-40.7315,27.971,87.514,-6.0907,15.1136,86.0651,110.9466,108.3918,14.4806,11.9136,108.3768,-0.8077,0.3086,0.7597,-3.4918,36.5474,0.0278,56.7606,391.2143,40.7477,7.5826,409.3459,4.5174,51.519,11.9944,0.4225,88.2543,17.5536,4.1988,6.6618,103.6339,300.1488,85.7219,62.1064,0.4363,60.0781,14.2661,398.7969,644.9335,141.1145,1472.6763,1485.2334,82.5286,698.8003,189.5838,1654.2859,1794.4179,67.217,34.9553,22.8262
2742_3,2742,R,FF,87.4,4484.3394,2167.957,1052.4441,37.7529,103.2428,171.3882,84.9279,-6.9702,31.8411,32.4065,82.3603,64.3261,-46.3035,93.0467,192.9474,-11.0718,-17.2504,3.3236,-3.8505,-5.1365,33.672,2.4016,-71.108,726.1292,31.9397,58.3144,-40.3343,29.1577,87.9099,-7.0875,16.1094,82.8881,106.9332,104.9296,14.6839,12.0789,107.5421,-0.879,0.3214,0.7377,-2.1078,35.0042,0.0055,59.1649,386.477,40.9587,9.7272,404.5925,5.0465,48.3828,9.1765,0.9687,96.0236,18.9923,1.6105,4.7122,84.0466,219.1354,147.606,70.8549,54.6556,75.0625,101.1435,396.2042,638.7849,163.3497,1643.279,1728.5362,69.8444,645.0879,210.1322,1658.4225,1775.4141,69.0634,26.7314,34.6666
2742_4,2742,R,FF,87.8,4649.3964,2247.1257,1067.0213,34.7311,105.9131,173.1169,83.4255,-5.0952,32.2696,30.6799,87.7355,50.0532,-125.2938,78.1958,229.3954,4.8628,-19.0987,-17.0022,-5.2821,-8.4594,15.9798,2.4016,-75.7001,836.0586,42.0296,61.7152,-43.1432,30.0971,87.7404,-4.2462,15.3605,87.3611,104.3198,103.0797,15.2239,11.5595,111.3344,-2.0547,0.3275,0.7187,-8.3614,35.0058,0.0305,56.6472,433.7215,33.1115,13.4402,429.038,4.045,45.3971,21.0069,20.2232,112.9374,21.7829,12.7362,16.7694,82.4678,277.7529,94.859,61.9567,9.6062,42.8093,139.1965,447.1617,700.2409,161.8998,1507.0756,1525.5267,81.8522,667.8405,107.5019,1627.8165,1768.4787,68.1057,31.7642,23.0879
2742_5,2742,R,FF,87.1,4524.4119,2274.1266,1058.0327,37.8856,104.8506,170.3753,89.4225,-0.7812,28.5066,21.0151,85.0872,95.0771,42.6777,86.6203,205.0758,-14.5503,-11.1311,22.7217,2.0071,-2.799,50.217,2.3652,-72.5328,759.6001,31.5686,51.2022,-43.773,29.0816,83.9143,-5.9302,13.7088,87.9885,106.5811,104.5677,12.9146,10.3398,109.5581,1.8361,0.31,0.7317,-5.1008,30.0485,0.0361,54.6208,339.6931,28.0243,9.3156,381.0441,2.2439,42.8982,13.4212,10.1786,86.3498,30.4021,4.0862,1.5433,85.2112,296.0606,73.1438,56.3178,1.3787,20.1498,18.7461,349.0087,594.0491,44.8058,712.8459,890.3435,46.935,693.7665,181.334,1730.6601,1859.9275,68.3665,11.3761,49.1053
2753_1,2753,L,FF,79.4,3861.1304,1932.819,869.8785,24.2605,102.0959,174.3232,85.2064,20.4223,22.8038,58.733,75.7121,37.5199,314.4297,189.0271,335.0772,-16.5206,-0.124,19.4438,10.5222,-1.3166,43.4579,3.0566,-47.8467,657.0253,22.6401,71.5243,12.4199,31.8869,85.5376,15.4594,28.0249,106.8147,85.7766,85.1923,35.5036,19.819,124.5805,3.4941,0.3393,0.8317,5.3913,49.2142,-0.0056,59.0686,279.4403,32.5808,3.3477,284.3254,1.9768,33.3085,35.7978,17.4343,95.0645,38.5124,24.8569,33.841,69.0703,79.1497,36.958,55.6837,47.9427,35.0877,82.7018,282.788,657.5959,197.8721,1021.8844,1169.6119,57.8614,884.2693,56.0226,1521.0938,1738.019,60.9193,9.5272,64.3613
2753_2,2753,L,FF,79.9,4003.3629,2019.3004,892.4134,23.302,104.5342,176.4702,84.5054,12.9772,22.0568,59.4489,73.9744,37.9397,251.4859,218.6797,251.4859,-16.6175,-1.7873,17.4227,10.4072,-0.6385,40.0679,3.093,-25.9754,663.1058,23.113,66.5251,5.9574,26.0783,86.7566,17.9335,27.7071,106.9155,82.0006,81.5418,37.2357,19.7449,122.3615,-1.9903,0.3393,0.8638,10.857,49.7865,-0.0083,59.8234,286.7595,31.2173,0.0,297.7079,2.0514,33.5413,25.8941,8.4411,114.5646,36.8331,17.27,27.5986,76.1877,86.6281,44.1995,58.8938,48.3398,32.302,61.5123,286.7595,677.1062,174.7173,996.3801,1172.3418,57.771,878.4836,189.8646,1481.8283,1726.2234,59.6287,5.7983,59.0493
2753_3,2753,L,FF,78.8,3809.7893,1879.3362,906.1005,25.7115,99.067,174.8413,84.5454,11.9117,24.6021,59.9544,74.2487,34.5254,219.903,177.198,275.9676,-17.6844,-2.4879,15.1954,6.1322,-2.222,40.8865,3.0566,-34.5442,706.985,29.9236,71.3797,4.5149,28.2209,82.1593,16.018,31.8035,107.7183,86.6809,85.9652,37.0391,22.4511,124.3761,-2.0842,0.31,0.8618,7.8612,51.916,-0.0083,60.5102,287.946,29.1763,2.9008,290.8173,2.0027,31.2251,28.9923,17.1138,102.9874,36.1691,21.9145,40.8775,74.5721,64.6651,41.7074,56.4544,54.4336,41.668,72.7843,290.8468,638.6084,176.2006,973.6632,1107.4711,61.2186,910.3679,145.3448,1503.1062,1754.6321,59.1182,12.2978,66.6804
2753_4,2753,L,FF,80.0,3937.144,2015.7576,879.0901,22.9046,104.4306,175.5093,87.1394,13.8902,21.9792,59.4808,74.5618,40.2367,245.0882,310.284,312.1907,-16.5111,-0.6015,18.3235,8.1791,0.1587,40.9612,3.128,-46.6207,661.8117,35.3774,70.6701,6.4585,25.2976,86.9687,18.0608,30.2887,107.0613,88.7758,87.6384,38.5003,22.8442,123.2968,1.6853,0.3827,0.8519,6.7711,51.3416,-0.0056,59.9458,286.2008,28.5927,2.3135,292.1625,1.9315,33.8962,35.1662,14.9617,100.8966,46.3003,31.4764,37.4251,72.6406,87.6668,47.6765,60.0387,52.8434,34.9409,83.1285,288.5144,687.5941,166.1121,1017.4433,1204.18,56.5116,921.9587,87.6936,1500.7688,1736.2145,59.7007,11.3883,64.8432
2753_5,2753,L,FF,79.8,3994.4139,2114.0122,889.5147,23.3818,108.0961,177.5316,90.8799,16.3829,22.4854,57.9123,74.3642,42.6857,246.1297,291.494,296.0667,-17.0742,0.3517,19.2579,7.5629,0.1225,42.7385,3.1482,-41.204,671.8578,35.0571,70.3695,3.179,24.0423,86.52,19.7168,30.8346,108.6328,92.4186,90.7846,39.9226,21.6608,123.0213,5.0177,0.345,0.8469,8.6893,49.585,-0.0084,58.6407,284.5844,26.2427,4.4494,291.5049,2.5067,33.987,33.527,17.1601,102.8735,43.461,23.8816,27.7107,84.5328,90.4731,54.8408,59.008,61.6942,42.7966,85.8724,289.0338,702.6868,169.1096,1029.5191,1209.8172,57.3509,921.3932,113.2031,1490.8569,1754.908,58.2827,16.38,70.3957
2760_1,2760,R,FF,84.2,4301.4044,2591.1439,1060.7607,20.3609,111.1539,153.5178,106.0509,-15.3777,19.8533,49.0517,83.023,35.7623,228.2182,278.547,366.243,-7.0225,-4.1337,19.1762,2.2933,3.201,38.2322,3.2937,-24.1194,870.7288,55.0845,69.9812,-43.7197,33.7433,92.7265,15.3253,25.4905,111.96,101.3774,97.8489,31.3543,21.4458,126.6082,1.3387,0.3571,0.833,-0.2852,37.051,-0.0027,50.3724,300.2182,34.107,11.8132,296.5329,4.1577,55.7421,33.524,26.8313,100.9289,27.6558,24.5471,25.3424,111.0381,72.1752,3.4648,28.3641,107.1862,75.5535,168.3386,312.0314,697.3622,98.2285,985.9375,1120.5174,59.5559,1113.5616,129.1119,1767.2446,2067.1759,58.9875,5.2697,105.8986
2760_2,2760,R,FF,84.4,4350.7039,2644.8731,1047.3998,22.6467,111.6098,155.5062,105.1519,-18.0644,22.4215,50.1085,83.2294,31.8787,66.2648,220.0736,314.6988,-6.0811,-3.2143,17.4823,2.495,3.9229,39.2323,3.256,-23.1507,821.8958,47.9864,73.2157,-43.643,38.1295,93.4783,16.9366,26.0135,112.9182,104.073,100.2462,32.3135,21.3489,127.7075,-5.7371,0.3571,0.8428,-2.03,36.3294,-0.0027,51.587,308.2053,31.0356,10.7542,299.3134,4.9266,57.5903,22.737,23.565,101.7321,18.1638,19.2955,35.1858,96.6965,76.5347,4.9177,30.6495,87.9185,62.4636,166.5321,318.9594,682.0798,96.6869,996.4174,1108.5707,60.1646,1004.3205,118.3613,1584.4389,1857.5795,58.3398,8.5088,88.7467
2760_3,2760,R,FF,83.5,4257.9705,2579.8955,1029.2647,20.6227,108.4701,152.0976,104.9483,-17.1004,19.5992,53.2155,79.6833,37.0432,349.4657,296.0312,349.4657,-7.5194,-0.6232,23.8204,3.3331,5.7717,42.7648,3.3301,-22.6538,856.7896,60.0355,71.7725,-51.0606,36.8596,90.2337,17.5376,25.1842,112.6532,98.2647,95.6272,32.3007,20.6455,127.3098,6.3273,0.3827,0.8548,0.1101,35.2439,-0.0084,53.5919,300.2191,27.5167,7.4029,295.1313,3.5446,53.1394,34.5814,21.3172,105.7609,29.5068,26.3059,21.8853,106.2519,85.7219,0.2457,32.6292,98.5758,63.0486,147.0864,307.6221,680.8409,75.2457,984.5134,1139.3394,57.7725,1235.3067,134.0191,1813.0685,2197.578,55.7298,7.3854,103.324
2760_4,2760,R,FF,83.8,4337.2556,2620.5279,1050.8298,21.3596,112.2417,155.4616,104.2549,-19.2034,20.1462,50.8564,82.9751,39.3908,332.19,273.1536,349.34,-8.5315,-0.8902,21.023,2.5605,5.299,40.4849,3.3113,-28.3403,860.1591,56.8805,71.2749,-48.326,36.6197,92.727,18.0473,26.6527,112.3431,99.3336,94.7867,32.0147,21.7093,126.5584,4.5926,0.4178,0.8452,-0.9621,41.3956,-0.0083,51.2237,297.8567,29.5616,7.1464,295.2551,3.2365,52.311,36.1357,16.0757,98.2231,40.4887,23.6228,24.6267,104.5496,76.1618,1.5197,23.7106,104.4331,60.9118,160.8636,305.0031,700.5157,82.4209,999.8264,1148.5044,58.4656,1292.0146,124.3962,2136.9298,2500.8281,58.8423,4.5132,150.2014
2760_5,2760,R,FF,84.3,4222.856,2542.295,1084.7454,22.016,111.9994,158.8112,109.2722,-14.1895,21.6105,49.5446,83.4779,35.8142,110.1595,289.1313,317.4883,-5.7557,-3.9789,16.0746,1.2305,3.4957,36.9737,3.2937,-26.9835,898.2987,56.2202,69.7221,-43.0867,37.5794,95.7951,17.5225,26.3284,109.4653,101.5036,97.8103,32.5155,21.6771,124.3068,3.1051,0.4107,0.8281,-1.9759,40.8743,-0.0028,51.3873,306.9169,33.6349,13.3927,305.1431,4.0034,55.039,30.5784,37.6517,109.9313,38.0356,30.9263,24.2821,114.7425,70.7379,1.855,28.4887,107.6771,72.7636,173.8829,320.3096,715.2148,102.6468,1009.4684,1177.9453,56.8934,1053.1617,163.5607,1790.2315,2072.0116,59.8713,6.5021,108.0969
2761_2,2761,R,FF,79.2,4354.2333,2685.6458,892.8306,18.9286,116.6106,166.276,97.2619,16.5108,15.6154,40.6859,93.9171,84.5856,229.7348,184.809,318.3799,-12.3295,-9.2708,32.7592,6.9453,0.8888,46.4102,2.911,-41.3686,658.8186,31.4175,62.3931,-24.3736,35.5119,92.1987,1.3697,19.72,100.127,119.5835,113.0066,20.5335,19.4029,118.7767,-1.9502,0.2143,0.7803,-5.9858,42.9555,-0.0028,46.3356,291.7187,8.4579,10.9942,294.4742,4.4225,37.5517,24.7617,33.1819,91.6444,29.0993,16.1341,24.3944,51.9547,159.1927,75.9722,44.6264,15.7844,17.9955,107.2128,302.4863,611.4053,110.1886,1155.2889,1275.2104,65.2357,930.2381,157.8669,1706.1191,1932.4468,61.971,14.2052,64.1313
